Date,Year,Quarter,QuarterLabel,Month,MonthName,MonthShort,YearMonth,Day,Weekday,WeekdayName,IsWeekend
2017-07-11,2017,3,Q3 2017,7,July,Jul,2017-07,11,2,Tuesday,False
2017-07-12,2017,3,Q3 2017,7,July,Jul,2017-07,12,3,Wednesday,False
2017-07-13,2017,3,Q3 2017,7,July,Jul,2017-07,13,4,Thursday,False
2017-07-14,2017,3,Q3 2017,7,July,Jul,2017-07,14,5,Friday,False
2017-07-15,2017,3,Q3 2017,7,July,Jul,2017-07,15,6,Saturday,True
2017-07-16,2017,3,Q3 2017,7,July,Jul,2017-07,16,7,Sunday,True
2017-07-17,2017,3,Q3 2017,7,July,Jul,2017-07,17,1,Monday,False
2017-07-18,2017,3,Q3 2017,7,July,Jul,2017-07,18,2,Tuesday,False
2017-07-19,2017,3,Q3 2017,7,July,Jul,2017-07,19,3,Wednesday,False
2017-07-20,2017,3,Q3 2017,7,July,Jul,2017-07,20,4,Thursday,False
2017-07-21,2017,3,Q3 2017,7,July,Jul,2017-07,21,5,Friday,False
2017-07-22,2017,3,Q3 2017,7,July,Jul,2017-07,22,6,Saturday,True
2017-07-23,2017,3,Q3 2017,7,July,Jul,2017-07,23,7,Sunday,True
2017-07-24,2017,3,Q3 2017,7,July,Jul,2017-07,24,1,Monday,False
2017-07-25,2017,3,Q3 2017,7,July,Jul,2017-07,25,2,Tuesday,False
2017-07-26,2017,3,Q3 2017,7,July,Jul,2017-07,26,3,Wednesday,False
2017-07-27,2017,3,Q3 2017,7,July,Jul,2017-07,27,4,Thursday,False
2017-07-28,2017,3,Q3 2017,7,July,Jul,2017-07,28,5,Friday,False
2017-07-29,2017,3,Q3 2017,7,July,Jul,2017-07,29,6,Saturday,True
2017-07-30,2017,3,Q3 2017,7,July,Jul,2017-07,30,7,Sunday,True
2017-07-31,2017,3,Q3 2017,7,July,Jul,2017-07,31,1,Monday,False
2017-08-01,2017,3,Q3 2017,8,August,Aug,2017-08,1,2,Tuesday,False
2017-08-02,2017,3,Q3 2017,8,August,Aug,2017-08,2,3,Wednesday,False
2017-08-03,2017,3,Q3 2017,8,August,Aug,2017-08,3,4,Thursday,False
2017-08-04,2017,3,Q3 2017,8,August,Aug,2017-08,4,5,Friday,False
2017-08-05,2017,3,Q3 2017,8,August,Aug,2017-08,5,6,Saturday,True
2017-08-06,2017,3,Q3 2017,8,August,Aug,2017-08,6,7,Sunday,True
2017-08-07,2017,3,Q3 2017,8,August,Aug,2017-08,7,1,Monday,False
2017-08-08,2017,3,Q3 2017,8,August,Aug,2017-08,8,2,Tuesday,False
2017-08-09,2017,3,Q3 2017,8,August,Aug,2017-08,9,3,Wednesday,False
2017-08-10,2017,3,Q3 2017,8,August,Aug,2017-08,10,4,Thursday,False
2017-08-11,2017,3,Q3 2017,8,August,Aug,2017-08,11,5,Friday,False
2017-08-12,2017,3,Q3 2017,8,August,Aug,2017-08,12,6,Saturday,True
2017-08-13,2017,3,Q3 2017,8,August,Aug,2017-08,13,7,Sunday,True
2017-08-14,2017,3,Q3 2017,8,August,Aug,2017-08,14,1,Monday,False
2017-08-15,2017,3,Q3 2017,8,August,Aug,2017-08,15,2,Tuesday,False
2017-08-16,2017,3,Q3 2017,8,August,Aug,2017-08,16,3,Wednesday,False
2017-08-17,2017,3,Q3 2017,8,August,Aug,2017-08,17,4,Thursday,False
2017-08-18,2017,3,Q3 2017,8,August,Aug,2017-08,18,5,Friday,False
2017-08-19,2017,3,Q3 2017,8,August,Aug,2017-08,19,6,Saturday,True
2017-08-20,2017,3,Q3 2017,8,August,Aug,2017-08,20,7,Sunday,True
2017-08-21,2017,3,Q3 2017,8,August,Aug,2017-08,21,1,Monday,False
2017-08-22,2017,3,Q3 2017,8,August,Aug,2017-08,22,2,Tuesday,False
2017-08-23,2017,3,Q3 2017,8,August,Aug,2017-08,23,3,Wednesday,False
2017-08-24,2017,3,Q3 2017,8,August,Aug,2017-08,24,4,Thursday,False
2017-08-25,2017,3,Q3 2017,8,August,Aug,2017-08,25,5,Friday,False
2017-08-26,2017,3,Q3 2017,8,August,Aug,2017-08,26,6,Saturday,True
2017-08-27,2017,3,Q3 2017,8,August,Aug,2017-08,27,7,Sunday,True
2017-08-28,2017,3,Q3 2017,8,August,Aug,2017-08,28,1,Monday,False
2017-08-29,2017,3,Q3 2017,8,August,Aug,2017-08,29,2,Tuesday,False
2017-08-30,2017,3,Q3 2017,8,August,Aug,2017-08,30,3,Wednesday,False
2017-08-31,2017,3,Q3 2017,8,August,Aug,2017-08,31,4,Thursday,False
2017-09-01,2017,3,Q3 2017,9,September,Sep,2017-09,1,5,Friday,False
2017-09-02,2017,3,Q3 2017,9,September,Sep,2017-09,2,6,Saturday,True
2017-09-03,2017,3,Q3 2017,9,September,Sep,2017-09,3,7,Sunday,True
2017-09-04,2017,3,Q3 2017,9,September,Sep,2017-09,4,1,Monday,False
2017-09-05,2017,3,Q3 2017,9,September,Sep,2017-09,5,2,Tuesday,False
2017-09-06,2017,3,Q3 2017,9,September,Sep,2017-09,6,3,Wednesday,False
2017-09-07,2017,3,Q3 2017,9,September,Sep,2017-09,7,4,Thursday,False
2017-09-08,2017,3,Q3 2017,9,September,Sep,2017-09,8,5,Friday,False
2017-09-09,2017,3,Q3 2017,9,September,Sep,2017-09,9,6,Saturday,True
2017-09-10,2017,3,Q3 2017,9,September,Sep,2017-09,10,7,Sunday,True
2017-09-11,2017,3,Q3 2017,9,September,Sep,2017-09,11,1,Monday,False
2017-09-12,2017,3,Q3 2017,9,September,Sep,2017-09,12,2,Tuesday,False
2017-09-13,2017,3,Q3 2017,9,September,Sep,2017-09,13,3,Wednesday,False
2017-09-14,2017,3,Q3 2017,9,September,Sep,2017-09,14,4,Thursday,False
2017-09-15,2017,3,Q3 2017,9,September,Sep,2017-09,15,5,Friday,False
2017-09-16,2017,3,Q3 2017,9,September,Sep,2017-09,16,6,Saturday,True
2017-09-17,2017,3,Q3 2017,9,September,Sep,2017-09,17,7,Sunday,True
2017-09-18,2017,3,Q3 2017,9,September,Sep,2017-09,18,1,Monday,False
2017-09-19,2017,3,Q3 2017,9,September,Sep,2017-09,19,2,Tuesday,False
2017-09-20,2017,3,Q3 2017,9,September,Sep,2017-09,20,3,Wednesday,False
2017-09-21,2017,3,Q3 2017,9,September,Sep,2017-09,21,4,Thursday,False
2017-09-22,2017,3,Q3 2017,9,September,Sep,2017-09,22,5,Friday,False
2017-09-23,2017,3,Q3 2017,9,September,Sep,2017-09,23,6,Saturday,True
2017-09-24,2017,3,Q3 2017,9,September,Sep,2017-09,24,7,Sunday,True
2017-09-25,2017,3,Q3 2017,9,September,Sep,2017-09,25,1,Monday,False
2017-09-26,2017,3,Q3 2017,9,September,Sep,2017-09,26,2,Tuesday,False
2017-09-27,2017,3,Q3 2017,9,September,Sep,2017-09,27,3,Wednesday,False
2017-09-28,2017,3,Q3 2017,9,September,Sep,2017-09,28,4,Thursday,False
2017-09-29,2017,3,Q3 2017,9,September,Sep,2017-09,29,5,Friday,False
2017-09-30,2017,3,Q3 2017,9,September,Sep,2017-09,30,6,Saturday,True
2017-10-01,2017,4,Q4 2017,10,October,Oct,2017-10,1,7,Sunday,True
2017-10-02,2017,4,Q4 2017,10,October,Oct,2017-10,2,1,Monday,False
2017-10-03,2017,4,Q4 2017,10,October,Oct,2017-10,3,2,Tuesday,False
2017-10-04,2017,4,Q4 2017,10,October,Oct,2017-10,4,3,Wednesday,False
2017-10-05,2017,4,Q4 2017,10,October,Oct,2017-10,5,4,Thursday,False
2017-10-06,2017,4,Q4 2017,10,October,Oct,2017-10,6,5,Friday,False
2017-10-07,2017,4,Q4 2017,10,October,Oct,2017-10,7,6,Saturday,True
2017-10-08,2017,4,Q4 2017,10,October,Oct,2017-10,8,7,Sunday,True
2017-10-09,2017,4,Q4 2017,10,October,Oct,2017-10,9,1,Monday,False
2017-10-10,2017,4,Q4 2017,10,October,Oct,2017-10,10,2,Tuesday,False
2017-10-11,2017,4,Q4 2017,10,October,Oct,2017-10,11,3,Wednesday,False
2017-10-12,2017,4,Q4 2017,10,October,Oct,2017-10,12,4,Thursday,False
2017-10-13,2017,4,Q4 2017,10,October,Oct,2017-10,13,5,Friday,False
2017-10-14,2017,4,Q4 2017,10,October,Oct,2017-10,14,6,Saturday,True
2017-10-15,2017,4,Q4 2017,10,October,Oct,2017-10,15,7,Sunday,True
2017-10-16,2017,4,Q4 2017,10,October,Oct,2017-10,16,1,Monday,False
2017-10-17,2017,4,Q4 2017,10,October,Oct,2017-10,17,2,Tuesday,False
2017-10-18,2017,4,Q4 2017,10,October,Oct,2017-10,18,3,Wednesday,False
2017-10-19,2017,4,Q4 2017,10,October,Oct,2017-10,19,4,Thursday,False
2017-10-20,2017,4,Q4 2017,10,October,Oct,2017-10,20,5,Friday,False
2017-10-21,2017,4,Q4 2017,10,October,Oct,2017-10,21,6,Saturday,True
2017-10-22,2017,4,Q4 2017,10,October,Oct,2017-10,22,7,Sunday,True
2017-10-23,2017,4,Q4 2017,10,October,Oct,2017-10,23,1,Monday,False
2017-10-24,2017,4,Q4 2017,10,October,Oct,2017-10,24,2,Tuesday,False
2017-10-25,2017,4,Q4 2017,10,October,Oct,2017-10,25,3,Wednesday,False
2017-10-26,2017,4,Q4 2017,10,October,Oct,2017-10,26,4,Thursday,False
2017-10-27,2017,4,Q4 2017,10,October,Oct,2017-10,27,5,Friday,False
2017-10-28,2017,4,Q4 2017,10,October,Oct,2017-10,28,6,Saturday,True
2017-10-29,2017,4,Q4 2017,10,October,Oct,2017-10,29,7,Sunday,True
2017-10-30,2017,4,Q4 2017,10,October,Oct,2017-10,30,1,Monday,False
2017-10-31,2017,4,Q4 2017,10,October,Oct,2017-10,31,2,Tuesday,False
2017-11-01,2017,4,Q4 2017,11,November,Nov,2017-11,1,3,Wednesday,False
2017-11-02,2017,4,Q4 2017,11,November,Nov,2017-11,2,4,Thursday,False
2017-11-03,2017,4,Q4 2017,11,November,Nov,2017-11,3,5,Friday,False
2017-11-04,2017,4,Q4 2017,11,November,Nov,2017-11,4,6,Saturday,True
2017-11-05,2017,4,Q4 2017,11,November,Nov,2017-11,5,7,Sunday,True
2017-11-06,2017,4,Q4 2017,11,November,Nov,2017-11,6,1,Monday,False
2017-11-07,2017,4,Q4 2017,11,November,Nov,2017-11,7,2,Tuesday,False
2017-11-08,2017,4,Q4 2017,11,November,Nov,2017-11,8,3,Wednesday,False
2017-11-09,2017,4,Q4 2017,11,November,Nov,2017-11,9,4,Thursday,False
2017-11-10,2017,4,Q4 2017,11,November,Nov,2017-11,10,5,Friday,False
2017-11-11,2017,4,Q4 2017,11,November,Nov,2017-11,11,6,Saturday,True
2017-11-12,2017,4,Q4 2017,11,November,Nov,2017-11,12,7,Sunday,True
2017-11-13,2017,4,Q4 2017,11,November,Nov,2017-11,13,1,Monday,False
2017-11-14,2017,4,Q4 2017,11,November,Nov,2017-11,14,2,Tuesday,False
2017-11-15,2017,4,Q4 2017,11,November,Nov,2017-11,15,3,Wednesday,False
2017-11-16,2017,4,Q4 2017,11,November,Nov,2017-11,16,4,Thursday,False
2017-11-17,2017,4,Q4 2017,11,November,Nov,2017-11,17,5,Friday,False
2017-11-18,2017,4,Q4 2017,11,November,Nov,2017-11,18,6,Saturday,True
2017-11-19,2017,4,Q4 2017,11,November,Nov,2017-11,19,7,Sunday,True
2017-11-20,2017,4,Q4 2017,11,November,Nov,2017-11,20,1,Monday,False
2017-11-21,2017,4,Q4 2017,11,November,Nov,2017-11,21,2,Tuesday,False
2017-11-22,2017,4,Q4 2017,11,November,Nov,2017-11,22,3,Wednesday,False
2017-11-23,2017,4,Q4 2017,11,November,Nov,2017-11,23,4,Thursday,False
2017-11-24,2017,4,Q4 2017,11,November,Nov,2017-11,24,5,Friday,False
2017-11-25,2017,4,Q4 2017,11,November,Nov,2017-11,25,6,Saturday,True
2017-11-26,2017,4,Q4 2017,11,November,Nov,2017-11,26,7,Sunday,True
2017-11-27,2017,4,Q4 2017,11,November,Nov,2017-11,27,1,Monday,False
2017-11-28,2017,4,Q4 2017,11,November,Nov,2017-11,28,2,Tuesday,False
2017-11-29,2017,4,Q4 2017,11,November,Nov,2017-11,29,3,Wednesday,False
2017-11-30,2017,4,Q4 2017,11,November,Nov,2017-11,30,4,Thursday,False
2017-12-01,2017,4,Q4 2017,12,December,Dec,2017-12,1,5,Friday,False
2017-12-02,2017,4,Q4 2017,12,December,Dec,2017-12,2,6,Saturday,True
2017-12-03,2017,4,Q4 2017,12,December,Dec,2017-12,3,7,Sunday,True
2017-12-04,2017,4,Q4 2017,12,December,Dec,2017-12,4,1,Monday,False
2017-12-05,2017,4,Q4 2017,12,December,Dec,2017-12,5,2,Tuesday,False
2017-12-06,2017,4,Q4 2017,12,December,Dec,2017-12,6,3,Wednesday,False
2017-12-07,2017,4,Q4 2017,12,December,Dec,2017-12,7,4,Thursday,False
2017-12-08,2017,4,Q4 2017,12,December,Dec,2017-12,8,5,Friday,False
2017-12-09,2017,4,Q4 2017,12,December,Dec,2017-12,9,6,Saturday,True
2017-12-10,2017,4,Q4 2017,12,December,Dec,2017-12,10,7,Sunday,True
2017-12-11,2017,4,Q4 2017,12,December,Dec,2017-12,11,1,Monday,False
2017-12-12,2017,4,Q4 2017,12,December,Dec,2017-12,12,2,Tuesday,False
2017-12-13,2017,4,Q4 2017,12,December,Dec,2017-12,13,3,Wednesday,False
2017-12-14,2017,4,Q4 2017,12,December,Dec,2017-12,14,4,Thursday,False
2017-12-15,2017,4,Q4 2017,12,December,Dec,2017-12,15,5,Friday,False
2017-12-16,2017,4,Q4 2017,12,December,Dec,2017-12,16,6,Saturday,True
2017-12-17,2017,4,Q4 2017,12,December,Dec,2017-12,17,7,Sunday,True
2017-12-18,2017,4,Q4 2017,12,December,Dec,2017-12,18,1,Monday,False
2017-12-19,2017,4,Q4 2017,12,December,Dec,2017-12,19,2,Tuesday,False
2017-12-20,2017,4,Q4 2017,12,December,Dec,2017-12,20,3,Wednesday,False
2017-12-21,2017,4,Q4 2017,12,December,Dec,2017-12,21,4,Thursday,False
2017-12-22,2017,4,Q4 2017,12,December,Dec,2017-12,22,5,Friday,False
2017-12-23,2017,4,Q4 2017,12,December,Dec,2017-12,23,6,Saturday,True
2017-12-24,2017,4,Q4 2017,12,December,Dec,2017-12,24,7,Sunday,True
2017-12-25,2017,4,Q4 2017,12,December,Dec,2017-12,25,1,Monday,False
2017-12-26,2017,4,Q4 2017,12,December,Dec,2017-12,26,2,Tuesday,False
2017-12-27,2017,4,Q4 2017,12,December,Dec,2017-12,27,3,Wednesday,False
2017-12-28,2017,4,Q4 2017,12,December,Dec,2017-12,28,4,Thursday,False
2017-12-29,2017,4,Q4 2017,12,December,Dec,2017-12,29,5,Friday,False
2017-12-30,2017,4,Q4 2017,12,December,Dec,2017-12,30,6,Saturday,True
2017-12-31,2017,4,Q4 2017,12,December,Dec,2017-12,31,7,Sunday,True
2018-01-01,2018,1,Q1 2018,1,January,Jan,2018-01,1,1,Monday,False
2018-01-02,2018,1,Q1 2018,1,January,Jan,2018-01,2,2,Tuesday,False
2018-01-03,2018,1,Q1 2018,1,January,Jan,2018-01,3,3,Wednesday,False
2018-01-04,2018,1,Q1 2018,1,January,Jan,2018-01,4,4,Thursday,False
2018-01-05,2018,1,Q1 2018,1,January,Jan,2018-01,5,5,Friday,False
2018-01-06,2018,1,Q1 2018,1,January,Jan,2018-01,6,6,Saturday,True
2018-01-07,2018,1,Q1 2018,1,January,Jan,2018-01,7,7,Sunday,True
2018-01-08,2018,1,Q1 2018,1,January,Jan,2018-01,8,1,Monday,False
2018-01-09,2018,1,Q1 2018,1,January,Jan,2018-01,9,2,Tuesday,False
2018-01-10,2018,1,Q1 2018,1,January,Jan,2018-01,10,3,Wednesday,False
2018-01-11,2018,1,Q1 2018,1,January,Jan,2018-01,11,4,Thursday,False
2018-01-12,2018,1,Q1 2018,1,January,Jan,2018-01,12,5,Friday,False
2018-01-13,2018,1,Q1 2018,1,January,Jan,2018-01,13,6,Saturday,True
2018-01-14,2018,1,Q1 2018,1,January,Jan,2018-01,14,7,Sunday,True
2018-01-15,2018,1,Q1 2018,1,January,Jan,2018-01,15,1,Monday,False
2018-01-16,2018,1,Q1 2018,1,January,Jan,2018-01,16,2,Tuesday,False
2018-01-17,2018,1,Q1 2018,1,January,Jan,2018-01,17,3,Wednesday,False
2018-01-18,2018,1,Q1 2018,1,January,Jan,2018-01,18,4,Thursday,False
2018-01-19,2018,1,Q1 2018,1,January,Jan,2018-01,19,5,Friday,False
2018-01-20,2018,1,Q1 2018,1,January,Jan,2018-01,20,6,Saturday,True
2018-01-21,2018,1,Q1 2018,1,January,Jan,2018-01,21,7,Sunday,True
2018-01-22,2018,1,Q1 2018,1,January,Jan,2018-01,22,1,Monday,False
2018-01-23,2018,1,Q1 2018,1,January,Jan,2018-01,23,2,Tuesday,False
2018-01-24,2018,1,Q1 2018,1,January,Jan,2018-01,24,3,Wednesday,False
2018-01-25,2018,1,Q1 2018,1,January,Jan,2018-01,25,4,Thursday,False
2018-01-26,2018,1,Q1 2018,1,January,Jan,2018-01,26,5,Friday,False
2018-01-27,2018,1,Q1 2018,1,January,Jan,2018-01,27,6,Saturday,True
2018-01-28,2018,1,Q1 2018,1,January,Jan,2018-01,28,7,Sunday,True
2018-01-29,2018,1,Q1 2018,1,January,Jan,2018-01,29,1,Monday,False
2018-01-30,2018,1,Q1 2018,1,January,Jan,2018-01,30,2,Tuesday,False
2018-01-31,2018,1,Q1 2018,1,January,Jan,2018-01,31,3,Wednesday,False
2018-02-01,2018,1,Q1 2018,2,February,Feb,2018-02,1,4,Thursday,False
2018-02-02,2018,1,Q1 2018,2,February,Feb,2018-02,2,5,Friday,False
2018-02-03,2018,1,Q1 2018,2,February,Feb,2018-02,3,6,Saturday,True
2018-02-04,2018,1,Q1 2018,2,February,Feb,2018-02,4,7,Sunday,True
2018-02-05,2018,1,Q1 2018,2,February,Feb,2018-02,5,1,Monday,False
2018-02-06,2018,1,Q1 2018,2,February,Feb,2018-02,6,2,Tuesday,False
2018-02-07,2018,1,Q1 2018,2,February,Feb,2018-02,7,3,Wednesday,False
2018-02-08,2018,1,Q1 2018,2,February,Feb,2018-02,8,4,Thursday,False
2018-02-09,2018,1,Q1 2018,2,February,Feb,2018-02,9,5,Friday,False
2018-02-10,2018,1,Q1 2018,2,February,Feb,2018-02,10,6,Saturday,True
2018-02-11,2018,1,Q1 2018,2,February,Feb,2018-02,11,7,Sunday,True
2018-02-12,2018,1,Q1 2018,2,February,Feb,2018-02,12,1,Monday,False
2018-02-13,2018,1,Q1 2018,2,February,Feb,2018-02,13,2,Tuesday,False
2018-02-14,2018,1,Q1 2018,2,February,Feb,2018-02,14,3,Wednesday,False
2018-02-15,2018,1,Q1 2018,2,February,Feb,2018-02,15,4,Thursday,False
2018-02-16,2018,1,Q1 2018,2,February,Feb,2018-02,16,5,Friday,False
2018-02-17,2018,1,Q1 2018,2,February,Feb,2018-02,17,6,Saturday,True
2018-02-18,2018,1,Q1 2018,2,February,Feb,2018-02,18,7,Sunday,True
2018-02-19,2018,1,Q1 2018,2,February,Feb,2018-02,19,1,Monday,False
2018-02-20,2018,1,Q1 2018,2,February,Feb,2018-02,20,2,Tuesday,False
2018-02-21,2018,1,Q1 2018,2,February,Feb,2018-02,21,3,Wednesday,False
2018-02-22,2018,1,Q1 2018,2,February,Feb,2018-02,22,4,Thursday,False
2018-02-23,2018,1,Q1 2018,2,February,Feb,2018-02,23,5,Friday,False
2018-02-24,2018,1,Q1 2018,2,February,Feb,2018-02,24,6,Saturday,True
2018-02-25,2018,1,Q1 2018,2,February,Feb,2018-02,25,7,Sunday,True
2018-02-26,2018,1,Q1 2018,2,February,Feb,2018-02,26,1,Monday,False
2018-02-27,2018,1,Q1 2018,2,February,Feb,2018-02,27,2,Tuesday,False
2018-02-28,2018,1,Q1 2018,2,February,Feb,2018-02,28,3,Wednesday,False
2018-03-01,2018,1,Q1 2018,3,March,Mar,2018-03,1,4,Thursday,False
2018-03-02,2018,1,Q1 2018,3,March,Mar,2018-03,2,5,Friday,False
2018-03-03,2018,1,Q1 2018,3,March,Mar,2018-03,3,6,Saturday,True
2018-03-04,2018,1,Q1 2018,3,March,Mar,2018-03,4,7,Sunday,True
2018-03-05,2018,1,Q1 2018,3,March,Mar,2018-03,5,1,Monday,False
2018-03-06,2018,1,Q1 2018,3,March,Mar,2018-03,6,2,Tuesday,False
2018-03-07,2018,1,Q1 2018,3,March,Mar,2018-03,7,3,Wednesday,False
2018-03-08,2018,1,Q1 2018,3,March,Mar,2018-03,8,4,Thursday,False
2018-03-09,2018,1,Q1 2018,3,March,Mar,2018-03,9,5,Friday,False
2018-03-10,2018,1,Q1 2018,3,March,Mar,2018-03,10,6,Saturday,True
2018-03-11,2018,1,Q1 2018,3,March,Mar,2018-03,11,7,Sunday,True
2018-03-12,2018,1,Q1 2018,3,March,Mar,2018-03,12,1,Monday,False
2018-03-13,2018,1,Q1 2018,3,March,Mar,2018-03,13,2,Tuesday,False
2018-03-14,2018,1,Q1 2018,3,March,Mar,2018-03,14,3,Wednesday,False
2018-03-15,2018,1,Q1 2018,3,March,Mar,2018-03,15,4,Thursday,False
2018-03-16,2018,1,Q1 2018,3,March,Mar,2018-03,16,5,Friday,False
2018-03-17,2018,1,Q1 2018,3,March,Mar,2018-03,17,6,Saturday,True
2018-03-18,2018,1,Q1 2018,3,March,Mar,2018-03,18,7,Sunday,True
2018-03-19,2018,1,Q1 2018,3,March,Mar,2018-03,19,1,Monday,False
2018-03-20,2018,1,Q1 2018,3,March,Mar,2018-03,20,2,Tuesday,False
2018-03-21,2018,1,Q1 2018,3,March,Mar,2018-03,21,3,Wednesday,False
2018-03-22,2018,1,Q1 2018,3,March,Mar,2018-03,22,4,Thursday,False
2018-03-23,2018,1,Q1 2018,3,March,Mar,2018-03,23,5,Friday,False
2018-03-24,2018,1,Q1 2018,3,March,Mar,2018-03,24,6,Saturday,True
2018-03-25,2018,1,Q1 2018,3,March,Mar,2018-03,25,7,Sunday,True
2018-03-26,2018,1,Q1 2018,3,March,Mar,2018-03,26,1,Monday,False
2018-03-27,2018,1,Q1 2018,3,March,Mar,2018-03,27,2,Tuesday,False
2018-03-28,2018,1,Q1 2018,3,March,Mar,2018-03,28,3,Wednesday,False
2018-03-29,2018,1,Q1 2018,3,March,Mar,2018-03,29,4,Thursday,False
2018-03-30,2018,1,Q1 2018,3,March,Mar,2018-03,30,5,Friday,False
2018-03-31,2018,1,Q1 2018,3,March,Mar,2018-03,31,6,Saturday,True
2018-04-01,2018,2,Q2 2018,4,April,Apr,2018-04,1,7,Sunday,True
2018-04-02,2018,2,Q2 2018,4,April,Apr,2018-04,2,1,Monday,False
2018-04-03,2018,2,Q2 2018,4,April,Apr,2018-04,3,2,Tuesday,False
2018-04-04,2018,2,Q2 2018,4,April,Apr,2018-04,4,3,Wednesday,False
2018-04-05,2018,2,Q2 2018,4,April,Apr,2018-04,5,4,Thursday,False
2018-04-06,2018,2,Q2 2018,4,April,Apr,2018-04,6,5,Friday,False
2018-04-07,2018,2,Q2 2018,4,April,Apr,2018-04,7,6,Saturday,True
2018-04-08,2018,2,Q2 2018,4,April,Apr,2018-04,8,7,Sunday,True
2018-04-09,2018,2,Q2 2018,4,April,Apr,2018-04,9,1,Monday,False
2018-04-10,2018,2,Q2 2018,4,April,Apr,2018-04,10,2,Tuesday,False
2018-04-11,2018,2,Q2 2018,4,April,Apr,2018-04,11,3,Wednesday,False
2018-04-12,2018,2,Q2 2018,4,April,Apr,2018-04,12,4,Thursday,False
2018-04-13,2018,2,Q2 2018,4,April,Apr,2018-04,13,5,Friday,False
2018-04-14,2018,2,Q2 2018,4,April,Apr,2018-04,14,6,Saturday,True
2018-04-15,2018,2,Q2 2018,4,April,Apr,2018-04,15,7,Sunday,True
2018-04-16,2018,2,Q2 2018,4,April,Apr,2018-04,16,1,Monday,False
2018-04-17,2018,2,Q2 2018,4,April,Apr,2018-04,17,2,Tuesday,False
2018-04-18,2018,2,Q2 2018,4,April,Apr,2018-04,18,3,Wednesday,False
2018-04-19,2018,2,Q2 2018,4,April,Apr,2018-04,19,4,Thursday,False
2018-04-20,2018,2,Q2 2018,4,April,Apr,2018-04,20,5,Friday,False
2018-04-21,2018,2,Q2 2018,4,April,Apr,2018-04,21,6,Saturday,True
2018-04-22,2018,2,Q2 2018,4,April,Apr,2018-04,22,7,Sunday,True
2018-04-23,2018,2,Q2 2018,4,April,Apr,2018-04,23,1,Monday,False
2018-04-24,2018,2,Q2 2018,4,April,Apr,2018-04,24,2,Tuesday,False
2018-04-25,2018,2,Q2 2018,4,April,Apr,2018-04,25,3,Wednesday,False
2018-04-26,2018,2,Q2 2018,4,April,Apr,2018-04,26,4,Thursday,False
2018-04-27,2018,2,Q2 2018,4,April,Apr,2018-04,27,5,Friday,False
2018-04-28,2018,2,Q2 2018,4,April,Apr,2018-04,28,6,Saturday,True
2018-04-29,2018,2,Q2 2018,4,April,Apr,2018-04,29,7,Sunday,True
2018-04-30,2018,2,Q2 2018,4,April,Apr,2018-04,30,1,Monday,False
2018-05-01,2018,2,Q2 2018,5,May,May,2018-05,1,2,Tuesday,False
2018-05-02,2018,2,Q2 2018,5,May,May,2018-05,2,3,Wednesday,False
2018-05-03,2018,2,Q2 2018,5,May,May,2018-05,3,4,Thursday,False
2018-05-04,2018,2,Q2 2018,5,May,May,2018-05,4,5,Friday,False
2018-05-05,2018,2,Q2 2018,5,May,May,2018-05,5,6,Saturday,True
2018-05-06,2018,2,Q2 2018,5,May,May,2018-05,6,7,Sunday,True
2018-05-07,2018,2,Q2 2018,5,May,May,2018-05,7,1,Monday,False
2018-05-08,2018,2,Q2 2018,5,May,May,2018-05,8,2,Tuesday,False
2018-05-09,2018,2,Q2 2018,5,May,May,2018-05,9,3,Wednesday,False
2018-05-10,2018,2,Q2 2018,5,May,May,2018-05,10,4,Thursday,False
2018-05-11,2018,2,Q2 2018,5,May,May,2018-05,11,5,Friday,False
2018-05-12,2018,2,Q2 2018,5,May,May,2018-05,12,6,Saturday,True
2018-05-13,2018,2,Q2 2018,5,May,May,2018-05,13,7,Sunday,True
2018-05-14,2018,2,Q2 2018,5,May,May,2018-05,14,1,Monday,False
2018-05-15,2018,2,Q2 2018,5,May,May,2018-05,15,2,Tuesday,False
2018-05-16,2018,2,Q2 2018,5,May,May,2018-05,16,3,Wednesday,False
2018-05-17,2018,2,Q2 2018,5,May,May,2018-05,17,4,Thursday,False
2018-05-18,2018,2,Q2 2018,5,May,May,2018-05,18,5,Friday,False
2018-05-19,2018,2,Q2 2018,5,May,May,2018-05,19,6,Saturday,True
2018-05-20,2018,2,Q2 2018,5,May,May,2018-05,20,7,Sunday,True
2018-05-21,2018,2,Q2 2018,5,May,May,2018-05,21,1,Monday,False
2018-05-22,2018,2,Q2 2018,5,May,May,2018-05,22,2,Tuesday,False
2018-05-23,2018,2,Q2 2018,5,May,May,2018-05,23,3,Wednesday,False
2018-05-24,2018,2,Q2 2018,5,May,May,2018-05,24,4,Thursday,False
2018-05-25,2018,2,Q2 2018,5,May,May,2018-05,25,5,Friday,False
2018-05-26,2018,2,Q2 2018,5,May,May,2018-05,26,6,Saturday,True
2018-05-27,2018,2,Q2 2018,5,May,May,2018-05,27,7,Sunday,True
2018-05-28,2018,2,Q2 2018,5,May,May,2018-05,28,1,Monday,False
2018-05-29,2018,2,Q2 2018,5,May,May,2018-05,29,2,Tuesday,False
2018-05-30,2018,2,Q2 2018,5,May,May,2018-05,30,3,Wednesday,False
2018-05-31,2018,2,Q2 2018,5,May,May,2018-05,31,4,Thursday,False
